School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Estimated Graduation,Position
Washington,Big Ten,Nick O'Brien,3rd,,,,USA,"San Jose, Calif.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2027,Forward
Washington,Big Ten,Zach Ramsey,Fr.,,,,USA,"Redmond, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Washington,Big Ten,Conner Leber,4th,,,,USA,"Phoenix, Ariz.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2026,Defender
Washington,Big Ten,Sheehan Ganguly,R-Fr.,,,,USA,"Bellevue, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Washington,Big Ten,Asher Hestad,Fr.,,,,USA,"Seattle, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Defender
Washington,Big Ten,Connor Lofy,R-Fr.,,,,USA,"Kirkland, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Washington,Big Ten,Levi Hawk,3rd,,,,USA,"Seattle, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2027,Midfielder
Washington,Big Ten,Julian Banks,Fr.,,,,USA,"Edina, Minn.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Forward
Washington,Big Ten,Jaeger Felton,Fr.,,,,USA,"Seattle, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Goalkeeper
Washington,Big Ten,Brecken Bowers,Fr.,,,,USA,"Woodinville, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Washington,Big Ten,Chad Sovde,R-Fr.,,,,USA,"Bellevue, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Washington,Big Ten,Gabe Fernandez,Fr.,,,,USA,"Port Orchard, Wash.",,,https://gohuskies.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Defender
West Virginia,Big 12,Marc Bonnaire,R-Sr.,,,,USA,"Warrenton, Va.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2026,Goalkeeper
West Virginia,Big 12,Ryan Vaubel,So.,,,,USA,"Middletown, N.J.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2028,Defender
West Virginia,Big 12,Frederik Jorgensen,Sr.,,,,International,"Aarhus, Denmark",Denmark,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2026,Defender
West Virginia,Big 12,Tristan Pusztahegyi,Fr.,,,,International,"Kitchener, Ontario, Canada",Canada,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Defender
West Virginia,Big 12,Max Broughton,Gr.,,,,International,"Rawtenstall, England",United Kingdom,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2025,Defender
West Virginia,Big 12,Dyon Dromers,Gr.,,,,International,"Steensel, Netherlands",Netherlands,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2025,Midfielder
West Virginia,Big 12,Marcus Caldeira,Jr.,,,,International,"Mississauga, Ontario, Canada",Canada,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2027,Forward
West Virginia,Big 12,Otto Ollikainen,Sr.,,,,International,"Helsinki, Finland",Finland,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2026,Midfielder
West Virginia,Big 12,Braden Stevanovic,Fr.,,,,International,"Belle River, Ontario, Canada",Canada,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Midfielder
West Virginia,Big 12,Felix Ewald,Jr.,,,,International,"Berlin, Germany",Germany,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2027,Midfielder
West Virginia,Big 12,Sam Nyenka,So.,,,,USA,"Lower Merion, Pa.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2028,Forward
West Virginia,Big 12,Sam Tinoco,Fr.,,,,USA,"Middletown, N.J.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Forward
West Virginia,Big 12,Jake Ross,So.,,,,USA,"Wilmington, Del.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2028,Forward
West Virginia,Big 12,Barrett Saul,Jr.,,,,USA,"Leesburg, Va.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2027,Midfielder
West Virginia,Big 12,Sam Clark,So.,,,,USA,"Charleston, W.Va.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2028,Defender
West Virginia,Big 12,Max Trethewey,Sr.,,,,USA,"Charleston, W.Va.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2026,Midfielder
West Virginia,Big 12,Ethan Dekel Daks,Jr.,,,,International,"Nottingham, England",United Kingdom,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2027,Midfielder
West Virginia,Big 12,Toby Mawer,Fr.,,,,International,"Bath, England",United Kingdom,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Goalkeeper
West Virginia,Big 12,Isaac Scheer,Fr.,,,,USA,"Charlotte, N.C.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Midfielder
West Virginia,Big 12,Sergio Ors Navarro,Gr.,,,,International,"Castellon, Spain",Spain,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2025,Forward
West Virginia,Big 12,Constantinos Christou,So.,,,,International,"Nicosia, Cyprus",Cyprus,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2028,Midfielder
West Virginia,Big 12,Akseli Ekqvist,Fr.,,,,USA,"Houston, Texas",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Defender
West Virginia,Big 12,Ryan Baer,Gr.,,,,USA,"Huntersville, N.C.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2025,Midfielder
West Virginia,Big 12,Weston Jonke,Fr.,,,,USA,"Cleveland, Ohio",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Midfielder
West Virginia,Big 12,Dante Huckaby,Sr.,,,,USA,"Morgantown, W.Va.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2026,Defender
West Virginia,Big 12,Sebastian Burke,Fr.,,,,USA,"Durham, N.C.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Midfielder
West Virginia,Big 12,Lorenzo Nunez,Gr.,,,,USA,"Bloomingburg, N.Y.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2025,Goalkeeper
West Virginia,Big 12,Carlos Hernando,Sr.,,,,International,"Madrid, Spain",Spain,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2026,Defender
West Virginia,Big 12,Simon Carlson,Gr.,,,,USA,"Kennesaw, Ga.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2025,Midfielder
West Virginia,Big 12,Chase Collins,Fr.,,,,USA,"Harrisburg, Pa.",,,https://wvusports.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 32%,2029,Goalkeeper
Western Illinois,Summit League,Youssou Ouendeno,Sr.,,,,International,"Paris, France",France,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2026,Goalkeeper
Western Illinois,Summit League,Micah Ramirez,Jr.,,,,USA,"Plano, TX",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Goalkeeper
Western Illinois,Summit League,Ryan Wrobleski,Fr.,,,,USA,"Sussex, WI",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Defender
Western Illinois,Summit League,Benjamin Graham,Fr.,,,,USA,"Burlington, WI",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Defender
Western Illinois,Summit League,Marco Presta,Jr.,,,,USA,"Itasca, IL",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Defender
Western Illinois,Summit League,Fernando Adrados,Fr.,,,,International,"Madrid, Spain",Spain,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Defender
Western Illinois,Summit League,Joel McIntyre,So.,,,,USA,"Peoria, IL",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2028,Defender
Western Illinois,Summit League,Dayton Strattman,Jr.,,,,USA,"Perryville, MO",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Midfielder
Western Illinois,Summit League,Oscar Olingdahl,Jr.,,,,International,"Uppasala, Sweden",Sweden,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Midfielder
Western Illinois,Summit League,Liam Gainey,Jr.,,,,International,"Mannheim, Germany",Germany,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Forward
Western Illinois,Summit League,Diego Porras,So.,,,,International,"Victoria Tamaulipas, Mexico",Mexico,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2028,Forward
Western Illinois,Summit League,Henrry Abarca,Fr.,,,,USA,"Des Moines, IA",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Midfielder
Western Illinois,Summit League,Xavier Gagnon,So.,,,,International,"Saint Colomban, Quebec, Canada",Canada,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2028,Forward
Western Illinois,Summit League,Gabe Chapa,Jr.,,,,USA,"Marion, IA",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Defender
Western Illinois,Summit League,Oskar Grevelius,So.,,,,International,"Stockholm, Sweden",Sweden,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2028,Midfielder
Western Illinois,Summit League,Armin Dedic,Jr.,,,,USA,"Waterloo, Iowa",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Midfielder
Western Illinois,Summit League,Jimmy Baars,Sr.,,,,International,"Kudelstaart, Netherlands",Netherlands,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2026,Midfielder
Western Illinois,Summit League,Gabriel Velasco,Jr.,,,,USA,"Long Beach, CA",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Defender
Western Illinois,Summit League,Abdul Hypolite,Jr.,,,,International,"St. George, Trinidad and Tobago",Trinidad and Tobago,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Midfielder
Western Illinois,Summit League,Will Knight,Fr.,,,,USA,"Davenport, IA",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Forward
Western Illinois,Summit League,Shu Kato,Sr.,,,,USA,"Port Angeles, Wash.",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2026,Midfielder
Western Illinois,Summit League,Bruce Harris,Fr.,,,,USA,"Lansing, IL",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Forward
Western Illinois,Summit League,Leevi Swearengen,Fr.,,,,International,"Murillo, Ontario, Canada",Canada,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Defender
Western Illinois,Summit League,Tyler Philpott,Fr.,,,,USA,"Grand Blanc, MI",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Forward
Western Illinois,Summit League,Ty Duax,Fr.,,,,USA,"Ankeny, IA",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Forward
Western Illinois,Summit League,Alexis Beltran,Jr.,,,,USA,"Texas City, TX",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2027,Forward
Western Illinois,Summit League,August Jacus,Fr.,,,,USA,"Allegan, MI",,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Defender
Western Illinois,Summit League,Alexis Michaud,Fr.,,,,International,"St-Basile-Le-Grand, Quebec, Canada",Canada,,https://goleathernecks.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 75%,2029,Goalkeeper
Western Michigan,MAC,Noah Deitrich,R-So.,,,,USA,"Stevensville, Mich.",,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2028,Goalkeeper
Western Michigan,MAC,Colin Welsh,Sr.,,,,USA,"Overland Park, Kansas",,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2026,Goalkeeper
Western Michigan,MAC,Braxton Arpachinda,So.,,,,USA,"Sterling Heights, Mich.",,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2028,Defender
Western Michigan,MAC,Owen Smith,Gr.,,,,International,"New Plymouth, New Zealand",New Zealand,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2025,Midfielder
Western Michigan,MAC,Amin Fernouchi,Gr.,,,,International,"Frankfurt, Germany",Germany,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2025,Defender
Western Michigan,MAC,Donal Rahill,Gr.,,,,International,"Ardee, Ireland",Ireland,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2025,Defender
Western Michigan,MAC,Duarte Chapelas,Gr.,,,,International,"Lisbon, Portugal",Portugal,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2025,Defender
Western Michigan,MAC,Gabe Villagomez,Fr.,,,,USA,"Grand Rapids, Mich.",,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2029,Midfielder
Western Michigan,MAC,Jordan Klein,Fr.,,,,USA,"Macomb, Mich.",,,https://wmubroncos.com/sports/mens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 52%,2029,Midfielder
